39;"Taille:select:0#Couleur:select:1";"8-10ans:0#Bleu:1";;;;;;;;100;;0;0;;1;;0;0;0;0
39;"Taille:select:0#Couleur:select:1";"12-14ans:0#Bleu:1";;;;;;;;100;;0;0;;1;;0;0;0;0
39;"Taille:select:0#Couleur:select:1";"8-10ans:0#Noir:1";;;;;;;;100;;0;0;;1;;0;0;0;0
39;"Taille:select:0#Couleur:select:1";"12-14ans:0#Noir:1";;;;;;;;100;;0;0;;1;;0;0;0;0
40;"Taille:select:0#Couleur:select:1";"8-10ans:0#Gris:1";;;;;;;;100;;0;0;;1;;0;0;0;0
40;"Taille:select:0#Couleur:select:1";"12-14ans:0#Gris:1";;;;;;;;100;;0;0;;1;;0;0;0;0
40;"Taille:select:0#Couleur:select:1";"8-10ans:0#Noir:1";;;;;;;;100;;0;0;;1;;0;0;0;0
40;"Taille:select:0#Couleur:select:1";"12-14ans:0#Noir:1";;;;;;;;100;;0;0;;1;;0;0;0;0
41;"Taille:select:0#Couleur:select:1";"S:0#xcouleurs:1";;;;;;;;100;;0;0;;1;;0;0;0;0
41;"Taille:select:0#Couleur:select:1";"M:0#xcouleurs:1";;;;;;;;100;;0;0;;1;;0;0;0;0
41;"Taille:select:0#Couleur:select:1";"L:0#xcouleurs:1";;;;;;;;100;;0;0;;1;;0;0;0;0
41;"Taille:select:0#Couleur:select:1";"XL:0#xcouleurs:1";;;;;;;;100;;0;0;;1;;0;0;0;0
41;"Taille:select:0#Couleur:select:1";"XXL:0#xcouleurs:1";;;;;;;;100;;0;0;;1;;0;0;0;0
41;"Taille:select:0#Couleur:select:1";"XXXL:0#xcouleurs:1";;;;;;;;100;;0;0;;1;;0;0;0;0
42;"Taille:select:0#Couleur:select:1";"S:0#xcouleurs:1";;;;;;;;100;;0;0;;1;;0;0;0;0
42;"Taille:select:0#Couleur:select:1";"M:0#xcouleurs:1";;;;;;;;100;;0;0;;1;;0;0;0;0
42;"Taille:select:0#Couleur:select:1";"L:0#xcouleurs:1";;;;;;;;100;;0;0;;1;;0;0;0;0
42;"Taille:select:0#Couleur:select:1";"XL:0#xcouleurs:1";;;;;;;;100;;0;0;;1;;0;0;0;0
42;"Taille:select:0#Couleur:select:1";"XXL:0#xcouleurs:1";;;;;;;;100;;0;0;;1;;0;0;0;0
42;"Taille:select:0#Couleur:select:1";"XXXL:0#xcouleurs:1";;;;;;;;100;;0;0;;1;;0;0;0;0
43;"Taille:select:0#Couleur:select:1";"XS:0#xcouleurs:1";;;;;;;;100;;0;0;;1;;0;0;0;0
43;"Taille:select:0#Couleur:select:1";"S:0#xcouleurs:1";;;;;;;;100;;0;0;;1;;0;0;0;0
43;"Taille:select:0#Couleur:select:1";"M:0#xcouleurs:1";;;;;;;;100;;0;0;;1;;0;0;0;0
43;"Taille:select:0#Couleur:select:1";"L:0#xcouleurs:1";;;;;;;;100;;0;0;;1;;0;0;0;0
43;"Taille:select:0#Couleur:select:1";"XL:0#xcouleurs:1";;;;;;;;100;;0;0;;1;;0;0;0;0
43;"Taille:select:0#Couleur:select:1";"XXL:0#xcouleurs:1";;;;;;;;100;;0;0;;1;;0;0;0;0
44;"Taille:select:0#Couleur:select:1";"XS:0#xcouleurs:1";;;;;;;;100;;0;0;;1;;0;0;0;0
44;"Taille:select:0#Couleur:select:1";"S:0#xcouleurs:1";;;;;;;;100;;0;0;;1;;0;0;0;0
44;"Taille:select:0#Couleur:select:1";"M:0#xcouleurs:1";;;;;;;;100;;0;0;;1;;0;0;0;0
44;"Taille:select:0#Couleur:select:1";"L:0#xcouleurs:1";;;;;;;;100;;0;0;;1;;0;0;0;0
44;"Taille:select:0#Couleur:select:1";"XL:0#xcouleurs:1";;;;;;;;100;;0;0;;1;;0;0;0;0
44;"Taille:select:0#Couleur:select:1";"XXL:0#xcouleurs:1";;;;;;;;100;;0;0;;1;;0;0;0;0
45;"Taille:select:0#Couleur:select:1";"8-10ans:0#xcouleurs:1";;;;;;;;100;;0;0;;1;;0;0;0;0
45;"Taille:select:0#Couleur:select:1";"12-14ans:0#xcouleurs:1";;;;;;;;100;;0;0;;1;;0;0;0;0
